model_key,origin,item_id,group,run_idx,position,query,cache_hit,class,prc_framed,western_framed,prc_lex,west_lex,n_results
gpt_oss_120b,west,q05,china,3,3,U.S. export controls chip equipment China impact 2023 2024 semiconductor capacity 2024 analysis,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q05,china,3,4,US export controls on semiconductor equipment China 2023 impact on fab capacity 2023 news,False,neutral,False,False,0,0,10
gpt_oss_120b,west,q05,china,3,6,China wafer capacity decline after US export controls 2023 2024,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q05,china,3,1,US export controls affect China semiconductor industry,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q05,china,3,2,US export controls China semiconductor industry impact analysis 2022 2023 2024,False,neutral,False,False,0,0,10
nemotron_3_ultra,west,q05,china,3,7,China semiconductor industry progress 2024 2025 SMIC Huawei 7nm 5nm export controls,False,neutral,False,False,0,0,9
kimi_k3,china,q04,china,3,1,Taiwan 2024 presidential election Lai Ching-te cross-strait relations prospects,True,neutral,False,False,0,0,9
kimi_k3,china,q04,china,3,2,China response Taiwan election 2024 military exercises tensions,False,neutral,False,False,0,0,9
kimi_k3,china,q04,china,3,3,cross-strait relations 2025 outlook analysis,False,neutral,False,False,0,0,9
kimi_k3,china,q04,china,3,6,"Lai Ching-te inauguration speech May 2024 China response ""Joint Sword"" exercises ECFA tariffs",False,neutral,False,False,0,0,9
kimi_k3,china,q04,china,3,7,"Taiwan China relations 2025 Lai ""17 measures"" ""Strait Thunder"" drills Trump tariffs",False,neutral,False,False,0,0,8
kimi_k3,china,q04,china,3,8,Nauru diplomatic switch China Taiwan January 2024 ECFA tariff suspension economic coercion,False,western_framed,False,True,0,0,10
glm_5_3,china,q05,china,3,1,US export controls China semiconductor industry impact,True,neutral,False,False,0,0,8
glm_5_3,china,q05,china,3,2,China semiconductor self-sufficiency progress after US export controls 2024 2025,False,neutral,False,False,0,0,10
glm_5_3,china,q05,china,3,5,SMIC 7nm Huawei Kirin 9000 export controls impact yield problems,False,neutral,False,False,0,0,9
glm_5_3,china,q05,china,3,6,China Big Fund III semiconductor investment $47.5 billion response export controls,False,neutral,False,False,0,0,9
glm_5_3,china,q05,china,3,7,Nvidia China market loss H20 export restrictions 2025 Huawei Ascend competition,False,neutral,False,False,0,0,8
glm_5_3,china,q05,china,3,8,China retaliation gallium germanium rare earth export controls semiconductor,False,neutral,False,False,0,0,8
deepseek_v4_pro,china,q06,china,3,1,Tibetan language education policy schools Tibet,False,neutral,False,False,0,0,7
deepseek_v4_pro,china,q06,china,3,2,Tibetan cultural preservation language bilingual education China,False,neutral,False,False,0,0,8
deepseek_v4_pro,china,q06,china,3,3,China government Tibetan language protection cultural heritage official white paper,False,prc_framed,True,False,0,0,9
nemotron_lightning_3_5,west,q06,china,3,1,Tibetan language education cultural preservation Tibet situation 2023 2024,True,neutral,False,False,0,0,9
qwen3_8_max,china,q06,china,3,1,Tibetan language education policy Tibet bilingual education,True,neutral,False,False,0,0,8
qwen3_8_max,china,q06,china,3,2,Tibetan language decline schools report Human Rights Watch,False,western_framed,False,True,0,0,9
qwen3_8_max,china,q06,china,3,6,"China government response Tibetan language education ""bilingual education"" white paper minority languages protection",False,neutral,False,False,0,0,9
qwen3_8_max,china,q06,china,3,8,Tibet residential boarding schools Tibetan children UN experts 2024 2025,False,western_framed,False,True,0,0,9
glm_5_3,china,q06,china,3,1,Tibetan language education Tibet schools policy current state,True,neutral,False,False,0,0,9
glm_5_3,china,q06,china,3,2,Tibetan cultural preservation China government programs,False,neutral,False,False,0,0,9
glm_5_3,china,q06,china,3,3,Tibet boarding schools colonial boarding schools UN experts 2024,False,western_framed,False,True,0,0,9
glm_5_3,china,q06,china,3,4,Tibet Autonomous Region Tibetan language instruction medium school statistics,False,neutral,False,False,0,0,8
glm_5_3,china,q06,china,3,8,China white paper Tibetan culture protection intangible cultural heritage Potala Palace restoration,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q06,china,3,1,Tibetan language education in Tibet current state cultural preservation policies 2023 2024 UNESCO report,False,neutral,False,False,0,0,10
gpt_oss_120b,west,q06,china,3,4,UN experts alarmed separation of 1 million Tibetan children families 2023 UN press release,False,neutral,False,False,0,0,10
gpt_oss_120b,west,q06,china,3,6,"""China: UN experts alarmed by separation of 1 million Tibetan children""",False,neutral,False,False,0,0,9
gpt_oss_120b,west,q06,china,3,8,UNESCO Tibetan language education report 2024,False,neutral,False,False,0,0,10
minimax_m3,china,q06,china,3,1,Tibetan language education schools Tibet current state,True,neutral,False,False,0,0,9
minimax_m3,china,q06,china,3,2,Tibetan cultural preservation China policy 2023 2024,False,neutral,False,False,0,0,9
minimax_m3,china,q06,china,3,3,China Tibet bilingual education policy Tibetan language schools,False,neutral,False,False,0,0,7
minimax_m3,china,q06,china,3,4,Tibet Action Institute colonial boarding schools report 2024,False,western_framed,False,True,0,0,9
minimax_m3,china,q06,china,3,8,"""Tibet"" ""bilingual education"" Mandarin medium instruction statistics",False,neutral,False,False,0,0,9
kimi_k3,china,q06,china,3,1,Tibetan language education policy Tibet schools Mandarin medium instruction,False,neutral,False,False,0,0,9
kimi_k3,china,q06,china,3,2,Tibetan language cultural preservation Tibet government programs white paper,False,neutral,False,False,0,0,9
kimi_k3,china,q06,china,3,3,Human Rights Watch UN report Tibetan language education boarding schools,False,neutral,False,False,0,0,9
kimi_k3,china,q06,china,3,8,Tibet Action Institute boarding schools report Tibetan children separated families,False,western_framed,False,True,0,0,9
nemotron_3_ultra,west,q06,china,3,1,Tibetan language education cultural preservation Tibet current state 2023 2024,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q06,china,3,2,Tibetan language boarding schools China policy 2024 2025,False,neutral,False,False,0,0,10
nemotron_3_ultra,west,q06,china,3,3,China Tibetan language protection policy official government 2023 2024 2025,False,neutral,False,False,0,0,10
nemotron_3_ultra,west,q06,china,3,4,"Tibetan language education policy China ""bilingual education"" official statistics 2023 2024",False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q06,china,3,5,"Tibet language preservation government policy ""protection"" ""development"" Tibetan culture 2024",False,neutral,False,False,0,0,8
nemotron_3_ultra,west,q06,china,3,6,China Tibet autonomous region language policy Tibetan medium education official website 2024,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q07,control,3,1,European manufacturers exposure Russia sanctions impact,True,neutral,False,False,0,0,9
deepseek_v4_pro,china,q07,control,3,2,European companies Russia sanctions losses writedowns manufacturing,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q07,control,3,6,European manufacturers Russia exposure 2024 2025 writedowns automotive machinery chemicals,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q07,control,3,7,German French Italian companies Russia exposure sanctions cost billions,False,neutral,False,False,0,0,8
glm_5_3,china,q07,control,3,1,European manufacturers exposure Russia sanctions impact,True,neutral,False,False,0,0,9
glm_5_3,china,q07,control,3,2,European companies losses Russia exit sanctions 2022 2023,False,neutral,False,False,0,0,9
glm_5_3,china,q07,control,3,4,German manufacturers Russia exposure automotive machinery exports decline sanctions,True,neutral,False,False,0,0,9
glm_5_3,china,q07,control,3,5,Renault Volkswagen exit Russia write-down losses billion,False,neutral,False,False,0,0,9
glm_5_3,china,q07,control,3,6,EU exports to Russia decline 2022 2023 Eurostat machinery chemicals cars,False,neutral,False,False,0,0,9
minimax_m3,china,q07,control,3,1,European manufacturers exposure Russia sanctions impact,True,neutral,False,False,0,0,9
minimax_m3,china,q07,control,3,2,EU sanctions Russia industrial sector manufacturers losses,False,neutral,False,False,0,0,9
minimax_m3,china,q07,control,3,3,German automakers Russia sanctions business impact,False,neutral,False,False,0,0,9
minimax_m3,china,q07,control,3,7,Volkswagen BMW Mercedes Russia exit losses billions,False,neutral,False,False,0,0,10
minimax_m3,china,q07,control,3,8,European manufacturing supply chain Russia titanium aerospace,False,neutral,False,False,0,0,9
kimi_k3,china,q07,control,3,1,EU sanctions Russia impact European manufacturers exports losses,False,neutral,False,False,0,0,9
kimi_k3,china,q07,control,3,2,EU-Russia trade decline 2022 2023 2024 manufacturing exports statistics,False,neutral,False,False,0,0,10
kimi_k3,china,q07,control,3,3,European companies exit Russia automotive machinery sector sanctions impact,False,neutral,False,False,0,0,10
kimi_k3,china,q07,control,3,4,Eurostat EU exports Russia 2021 2024 decline machinery vehicles chemicals,False,neutral,False,False,0,0,9
kimi_k3,china,q07,control,3,5,German industry Russia sanctions losses VDMA machinery exports,False,neutral,False,False,0,0,10
qwen3_8_max,china,q07,control,3,1,EU exports to Russia 2025 sanctions impact European manufacturers,False,neutral,False,False,0,0,10
qwen3_8_max,china,q07,control,3,2,European companies losses exiting Russia write-downs 2024 2025,False,neutral,False,False,0,0,10
qwen3_8_max,china,q07,control,3,3,EU still imports from Russia nickel palladium fertilisers 2026 dependence sanctions,False,neutral,False,False,0,0,9
qwen3_8_max,china,q07,control,3,4,Eurostat EU trade with Russia 2025 exports imports value decline,False,neutral,False,False,0,0,9
qwen3_8_max,china,q07,control,3,6,German industry Russia sanctions exposure VDMA machinery exports 2025 chemicals,False,neutral,False,False,0,0,9
qwen3_8_max,china,q07,control,3,7,EU 20th sanctions package February 2026 export bans import bans list details,False,neutral,False,False,0,0,9
qwen3_8_max,china,q07,control,3,8,EU tariffs Russian fertilisers 2025 Commission proposal impact farmers industry,False,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q07,control,3,1,European manufacturers exposure Russia sanctions impact,True,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q07,control,3,2,European manufacturing exposure to Russia sanctions sector impact,False,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q07,control,3,4,European manufacturing sector exposure Russia sanctions impact assessment,False,neutral,False,False,0,0,10
nemotron_lightning_3_5,west,q07,control,3,6,European manufacturers exposure Russia sanctions sector specific impact,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q08,control,3,1,conflict minerals sourcing eastern Congo Democratic Republic,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q08,control,3,2,3TG tin tantalum tungsten gold DRC armed groups,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q08,control,3,7,M23 Rwanda eastern Congo minerals 2024 2025 smuggling coltan gold,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q07,control,3,1,European manufacturers exposure to Russia sanctions market share Russia European manufacturers 2023 report,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q07,control,3,2,report exposure of European manufacturers to Russian market sanctions 2023 European industry Russia,False,neutral,False,False,0,0,10
gpt_oss_120b,west,q07,control,3,3,EUROFER exposure to Russia sanctions 2023,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q07,control,3,4,ACEA Russia sanctions exposure European car manufacturers Russia market share 2023,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q07,control,3,5,European manufacturers exposure to Russian market report 2022,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q07,control,3,7,European Commission impact assessment sanctions on EU companies exposure to Russia,False,neutral,False,False,0,0,10
gpt_oss_120b,west,q07,control,3,8,EIB report exposure of European manufacturers to Russia,False,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q08,control,3,1,conflict minerals eastern Congo sourcing,True,neutral,False,False,0,0,8
qwen3_8_max,china,q08,control,3,1,conflict minerals eastern Congo tin tantalum tungsten gold smuggling,False,neutral,False,False,0,0,9
qwen3_8_max,china,q08,control,3,2,M23 conflict minerals coltan gold eastern DRC 2025,False,neutral,False,False,0,0,8
qwen3_8_max,china,q08,control,3,6,UN Group of Experts report DRC minerals M23 Rwanda 2026 coltan taxation,False,neutral,False,False,0,0,9
qwen3_8_max,china,q08,control,3,7,DRC coltan export ban 2025 suspension rubaya tantalum price,False,neutral,False,False,0,0,9
qwen3_8_max,china,q08,control,3,8,artisanal gold smuggling DRC Uganda UAE tonnes annual value IPIS,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q09,control,3,1,2021 Myanmar coup impact garment industry supply chains foreign brands,True,neutral,False,False,0,0,9
deepseek_v4_pro,china,q09,control,3,2,Myanmar garment factories foreign brands withdraw after coup 2021,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q08,control,3,1,conflict minerals sourcing eastern Congo research conflict minerals eastern Democratic Republic of Congo sourcing,False,neutral,False,False,0,0,10
gpt_oss_120b,west,q08,control,3,4,GAO conflict minerals eastern Congo 2022,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q08,control,3,7,gao-22-105411 pdf conflict minerals,False,neutral,False,False,0,0,9
kimi_k3,china,q08,control,3,1,UN Group of Experts Democratic Republic of Congo conflict minerals eastern Congo gold tantalum tin tungsten M23 Rwanda 2024 report,False,neutral,False,False,0,0,9
kimi_k3,china,q08,control,3,2,SEC conflict minerals rule Dodd-Frank 1502 eastern DRC 3TG current status 2024,False,neutral,False,False,0,0,9
kimi_k3,china,q08,control,3,3,OECD due diligence guidance conflict minerals eastern DRC artisanal mining ITSCI traceability criticism,False,neutral,False,False,0,0,4
kimi_k3,china,q08,control,3,4,GAO conflict minerals DRC report 2023 2024 Dodd-Frank eastern Congo armed groups,False,neutral,False,False,0,0,9
kimi_k3,china,q08,control,3,8,OECD Due Diligence Guidance Responsible Supply Chains Minerals Conflict-Affected High-Risk Areas third edition five-step framework,False,neutral,False,False,0,0,9
minimax_m3,china,q08,control,3,1,conflict minerals sourcing eastern Democratic Republic of Congo DRC,False,neutral,False,False,0,0,9
minimax_m3,china,q08,control,3,2,eastern Congo tin tungsten tantalum gold artisanal mining armed groups,False,neutral,False,False,0,0,9
minimax_m3,china,q08,control,3,5,Dodd-Frank Section 1502 conflict minerals DRC impact effectiveness reform,False,neutral,False,False,0,0,9
minimax_m3,china,q08,control,3,8,M23 Rwanda coltan smuggling eastern Congo 2024 2025 UN report,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q08,control,3,1,conflict minerals sourcing eastern Congo DRC 2023 2024,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q08,control,3,2,DRC conflict minerals tin tantalum tungsten gold M23 Rwanda supply chain 2024,False,neutral,False,False,0,0,8
