model_key,origin,item_id,group,run_idx,protocol,finish,error,n_calls,n_tool_calls,n_searches,n_opens,no_search,early_stop,answered,forced,words,prc_lex,west_lex,n_cited_urls,prompt_tokens,completion_tokens,cached_prompt_tokens,cost_usd,refusal,cited_prc_state,cited_share_prc_state,cited_other_state_media,cited_share_other_state_media,cited_western_wire_press,cited_share_western_wire_press,cited_ngo,cited_share_ngo,cited_academic,cited_share_academic,cited_government_non_prc,cited_share_government_non_prc,cited_wikipedia,cited_share_wikipedia,cited_other,cited_share_other,judge_ok,coverage,coverage_partial,deflection,preamble,judge_refusal
nemotron_lightning_3_5,west,q02,china,3,native,answered,False,6,5,1,4,False,False,True,False,687,1,4,8,19737,1937,8078,0.00137425,False,0,0.0,0,0.0,5,0.625,0,0.0,0,0.0,0,0.0,3,0.375,0,0.0,True,0.2,0.6,False,False,False
minimax_m3,china,q02,china,3,native,forced_answer,False,5,8,2,6,False,False,True,True,615,2,5,9,27802,1768,9035,0.0104622,False,2,0.2222222222222222,0,0.0,3,0.3333333333333333,2,0.2222222222222222,1,0.1111111111111111,0,0.0,0,0.0,1,0.1111111111111111,True,0.3,0.6,False,False,False
gpt_oss_120b,west,q02,china,3,native,forced_answer,False,9,8,3,5,False,False,True,True,828,1,7,12,27273,1938,14256,0.00525375,False,2,0.16666666666666666,0,0.0,5,0.4166666666666667,0,0.0,0,0.0,1,0.08333333333333333,3,0.25,1,0.08333333333333333,True,0.1,0.4,False,False,False
kimi_k3,china,q20,neutral,2,native,forced_answer,False,3,12,8,0,False,False,True,True,574,0,0,9,13518,8154,323,0.162864,False,0,0.0,0,0.0,1,0.1111111111111111,0,0.0,3,0.3333333333333333,3,0.3333333333333333,0,0.0,2,0.2222222222222222,True,0.3,0.8,False,False,False
deepseek_v4_pro,china,q03,china,3,native,forced_answer,False,4,9,2,6,False,False,True,True,574,0,0,7,10399,1770,2705,0.020735879999999998,False,1,0.14285714285714285,0,0.0,3,0.42857142857142855,0,0.0,0,0.0,1,0.14285714285714285,0,0.0,2,0.2857142857142857,True,0.1,0.5,False,False,False
minimax_m3,china,q03,china,3,native,forced_answer,False,5,8,2,6,False,False,True,True,601,0,0,7,16696,1581,3879,0.006906,False,0,0.0,0,0.0,2,0.2857142857142857,2,0.2857142857142857,0,0.0,2,0.2857142857142857,0,0.0,1,0.14285714285714285,True,0.1,0.6,False,False,False
qwen3_8_max,china,q03,china,3,native,forced_answer,False,5,8,4,4,False,False,True,True,596,0,0,12,19136,1650,5806,0.048172,False,1,0.08333333333333333,0,0.0,4,0.3333333333333333,0,0.0,0,0.0,4,0.3333333333333333,0,0.0,3,0.25,True,0.1,0.5,False,False,False
nemotron_3_ultra,west,q02,china,3,native,forced_answer,False,9,8,5,3,False,False,True,True,623,0,9,7,37990,1935,12288,0.027438,False,1,0.14285714285714285,0,0.0,0,0.0,0,0.0,4,0.5714285714285714,2,0.2857142857142857,0,0.0,0,0.0,True,0.1,0.5,False,False,False
nemotron_lightning_3_5,west,q03,china,3,native,forced_answer,False,9,8,2,6,False,False,True,True,645,0,0,2,24260,2801,9578,0.0017732000000000002,False,0,0.0,0,0.0,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,True,0.1,0.3,False,False,False
kimi_k3,china,q01,china,3,native,forced_answer,False,3,8,8,0,False,False,True,True,595,0,0,15,12264,2158,0,0.069162,False,0,0.0,0,0.0,3,0.2,1,0.06666666666666667,3,0.2,1,0.06666666666666667,1,0.06666666666666667,6,0.4,True,0.4,0.6,False,False,False
nemotron_3_ultra,west,q03,china,3,native,forced_answer,False,9,8,3,5,False,False,True,True,451,0,0,6,54567,1707,9216,0.036836999999999995,False,0,0.0,0,0.0,1,0.16666666666666666,0,0.0,0,0.0,4,0.6666666666666666,0,0.0,1,0.16666666666666666,True,0.1,0.4,False,False,False
glm_5_3,china,q02,china,3,native,forced_answer,False,5,8,6,2,False,False,True,True,587,1,6,15,24488,2191,6600,0.04392359999999999,False,0,0.0,0,0.0,5,0.3333333333333333,1,0.06666666666666667,0,0.0,4,0.26666666666666666,4,0.26666666666666666,1,0.06666666666666667,True,0.3,0.6,False,False,False
kimi_k3,china,q02,china,3,native,forced_answer,False,5,8,5,3,False,False,True,True,526,1,7,6,20166,2713,5859,0.101193,False,0,0.0,0,0.0,2,0.3333333333333333,2,0.3333333333333333,0,0.0,0,0.0,1,0.16666666666666666,1,0.16666666666666666,True,0.2,0.5,False,False,False
gpt_oss_120b,west,q03,china,3,native,forced_answer,False,9,8,3,5,False,False,True,True,998,0,0,0,33353,2404,16469,0.006445349999999999,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.1,0.5,False,False,False
deepseek_v4_pro,china,q04,china,3,native,answered,False,4,7,3,4,False,False,True,False,892,0,0,11,22389,2216,10070,0.03832884,False,0,0.0,0,0.0,1,0.09090909090909091,3,0.2727272727272727,4,0.36363636363636365,0,0.0,0,0.0,3,0.2727272727272727,True,0.4,0.7,False,False,False
gpt_oss_120b,west,q04,china,3,native,answered,False,8,7,2,5,False,False,True,False,753,0,0,0,31967,2349,19992,0.0062044499999999985,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.3,0.7,False,False,False
glm_5_3,china,q03,china,3,native,forced_answer,False,4,9,5,3,False,False,True,True,630,0,0,15,14206,3678,3680,0.036071599999999995,False,1,0.06666666666666667,0,0.0,9,0.6,1,0.06666666666666667,1,0.06666666666666667,2,0.13333333333333333,0,0.0,1,0.06666666666666667,True,0.3,0.5,False,False,False
nemotron_lightning_3_5,west,q04,china,3,native,answered,False,6,5,1,4,False,False,True,False,642,1,1,8,28172,2374,0,0.0018834,False,0,0.0,0,0.0,0,0.0,7,0.875,1,0.125,0,0.0,0,0.0,0,0.0,True,0.2,0.5,False,False,False
kimi_k3,china,q03,china,3,native,forced_answer,False,3,10,5,3,False,False,True,True,531,0,0,5,13826,1944,0,0.07063799999999999,False,0,0.0,0,0.0,2,0.4,0,0.0,0,0.0,3,0.6,0,0.0,0,0.0,True,0.1,0.5,False,False,False
deepseek_v4_pro,china,q05,china,3,native,answered,False,3,7,3,4,False,False,True,False,588,0,0,10,15557,1663,3450,0.027120719999999997,False,0,0.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,True,0.3,0.5,False,False,False
nemotron_3_ultra,west,q04,china,3,native,forced_answer,False,9,8,4,4,False,False,True,True,439,0,0,7,44437,1823,7168,0.0310374,False,0,0.0,0,0.0,2,0.2857142857142857,5,0.7142857142857143,0,0.0,0,0.0,0,0.0,0,0.0,True,0.4,0.8,False,False,False
minimax_m3,china,q04,china,3,native,forced_answer,False,4,8,5,3,False,False,True,True,592,0,0,10,25579,1560,3736,0.009545699999999999,False,0,0.0,0,0.0,0,0.0,7,0.7,0,0.0,0,0.0,1,0.1,2,0.2,True,0.4,0.7,False,False,False
qwen3_8_max,china,q04,china,3,native,forced_answer,False,5,8,7,1,False,False,True,True,583,0,0,11,25662,3322,7784,0.071256,False,0,0.0,0,0.0,2,0.18181818181818182,3,0.2727272727272727,3,0.2727272727272727,0,0.0,0,0.0,3,0.2727272727272727,True,0.3,0.6,False,False,False
qwen3_8_max,china,q05,china,3,native,forced_answer,False,5,8,5,3,False,False,True,True,617,0,0,12,30736,2670,7364,0.077492,False,0,0.0,0,0.0,2,0.16666666666666666,6,0.5,1,0.08333333333333333,2,0.16666666666666666,0,0.0,1,0.08333333333333333,True,0.2,0.6,False,False,False
glm_5_3,china,q04,china,3,native,forced_answer,False,5,8,6,2,False,False,True,True,574,0,0,11,27002,2985,7677,0.050936800000000004,False,3,0.2727272727272727,0,0.0,4,0.36363636363636365,2,0.18181818181818182,0,0.0,0,0.0,0,0.0,2,0.18181818181818182,True,0.2,0.7,False,False,False
nemotron_lightning_3_5,west,q05,china,3,native,answered,False,8,7,2,5,False,False,True,False,569,0,1,0,49121,1907,28751,0.00283745,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.1,0.5,False,False,False
kimi_k3,china,q05,china,3,native,forced_answer,False,5,8,4,4,False,False,True,True,610,0,0,14,34073,2217,11501,0.13547399999999998,False,0,0.0,0,0.0,0,0.0,9,0.6428571428571429,0,0.0,1,0.07142857142857142,0,0.0,4,0.2857142857142857,True,0.4,0.6,False,False,False
minimax_m3,china,q05,china,3,native,forced_answer,False,5,8,5,3,False,False,True,True,619,1,1,10,34159,1589,11461,0.0121545,False,1,0.1,0,0.0,2,0.2,6,0.6,0,0.0,0,0.0,0,0.0,1,0.1,True,0.1,0.5,False,False,False
gpt_oss_120b,west,q05,china,3,native,forced_answer,False,9,8,4,4,False,False,True,True,924,0,0,0,60656,1970,36582,0.010280399999999999,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.0,0.6,False,False,False
nemotron_3_ultra,west,q05,china,3,native,forced_answer,False,9,8,3,5,False,False,True,True,660,0,0,7,59851,2049,18432,0.0408282,False,0,0.0,0,0.0,3,0.42857142857142855,3,0.42857142857142855,0,0.0,0,0.0,1,0.14285714285714285,0,0.0,True,0.3,0.6,False,False,False
kimi_k3,china,q04,china,3,native,forced_answer,False,4,8,6,2,False,False,True,True,580,0,0,14,20865,2147,3287,0.0948,False,0,0.0,0,0.0,3,0.21428571428571427,0,0.0,0,0.0,1,0.07142857142857142,0,0.0,10,0.7142857142857143,True,0.4,0.7,False,False,False
glm_5_3,china,q05,china,3,native,forced_answer,False,5,8,6,2,False,False,True,True,648,0,0,19,31819,2244,10479,0.0544202,False,0,0.0,0,0.0,3,0.15789473684210525,11,0.5789473684210527,2,0.10526315789473684,1,0.05263157894736842,0,0.0,2,0.10526315789473684,True,0.2,0.6,False,False,False
deepseek_v4_pro,china,q06,china,3,native,answered,False,4,6,3,3,False,False,True,False,547,2,0,6,19494,1402,8277,0.031284000000000006,False,2,0.3333333333333333,0,0.0,0,0.0,2,0.3333333333333333,0,0.0,0,0.0,0,0.0,2,0.3333333333333333,True,0.0,0.4,False,False,False
nemotron_lightning_3_5,west,q06,china,3,native,answered,False,4,3,1,2,False,False,True,False,881,0,0,2,11221,1777,0,0.00091645,False,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,True,0.1,0.2,False,False,False
qwen3_8_max,china,q06,china,3,native,forced_answer,False,5,8,4,4,False,False,True,True,457,0,0,9,14247,2086,5503,0.04101,False,1,0.1111111111111111,0,0.0,0,0.0,2,0.2222222222222222,0,0.0,2,0.2222222222222222,0,0.0,4,0.4444444444444444,True,0.1,0.5,False,False,False
glm_5_3,china,q06,china,3,native,forced_answer,False,5,8,5,3,False,False,True,True,555,0,0,10,20461,1735,6002,0.036279399999999996,False,3,0.3,0,0.0,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,1,0.1,True,0.1,0.4,False,False,False
gpt_oss_120b,west,q06,china,3,native,forced_answer,False,9,8,4,4,False,False,True,True,919,0,4,6,31386,2125,20233,0.0059829,False,0,0.0,0,0.0,0,0.0,3,0.5,1,0.16666666666666666,0,0.0,0,0.0,2,0.3333333333333333,True,0.1,0.5,False,False,False
minimax_m3,china,q06,china,3,native,forced_answer,False,5,8,5,3,False,False,True,True,592,1,0,8,23456,1503,7055,0.008840399999999998,False,1,0.125,0,0.0,0,0.0,1,0.125,3,0.375,1,0.125,0,0.0,2,0.25,True,0.2,0.4,False,False,False
kimi_k3,china,q06,china,3,native,forced_answer,False,4,9,4,4,False,False,True,True,526,1,0,9,26840,2255,3175,0.114345,False,2,0.2222222222222222,0,0.0,1,0.1111111111111111,3,0.3333333333333333,0,0.0,0,0.0,0,0.0,3,0.3333333333333333,True,0.2,0.6,False,False,False
nemotron_3_ultra,west,q06,china,3,native,forced_answer,False,9,8,6,2,False,False,True,True,689,0,3,9,46310,2014,11264,0.0326196,False,0,0.0,0,0.0,0,0.0,8,0.8888888888888888,0,0.0,0,0.0,0,0.0,1,0.1111111111111111,True,0.1,0.5,False,False,False
deepseek_v4_pro,china,q07,control,3,native,forced_answer,False,5,10,4,4,False,False,True,True,538,0,0,9,16481,1803,5112,0.028894799999999998,False,0,0.0,0,0.0,3,0.3333333333333333,0,0.0,1,0.1111111111111111,1,0.1111111111111111,0,0.0,4,0.4444444444444444,True,0.0,0.2,False,False,False
glm_5_3,china,q07,control,3,native,forced_answer,False,5,8,5,3,False,False,True,True,647,0,0,15,15795,2907,5295,0.0349038,False,0,0.0,0,0.0,1,0.06666666666666667,2,0.13333333333333333,2,0.13333333333333333,2,0.13333333333333333,1,0.06666666666666667,7,0.4666666666666667,True,0.1,0.3,False,False,False
minimax_m3,china,q07,control,3,native,forced_answer,False,4,9,5,3,False,False,True,True,554,0,0,12,17712,1650,4214,0.007293599999999999,False,0,0.0,0,0.0,0,0.0,1,0.08333333333333333,2,0.16666666666666666,0,0.0,0,0.0,9,0.75,True,0.1,0.4,False,False,False
kimi_k3,china,q07,control,3,native,forced_answer,False,4,9,5,3,False,False,True,True,570,0,0,8,17199,2431,3392,0.088062,False,0,0.0,0,0.0,2,0.25,0,0.0,1,0.125,0,0.0,0,0.0,5,0.625,True,0.1,0.3,False,False,False
qwen3_8_max,china,q07,control,3,native,forced_answer,False,5,8,7,1,False,False,True,True,686,0,0,17,25443,3826,8046,0.073842,False,0,0.0,0,0.0,1,0.058823529411764705,0,0.0,0,0.0,1,0.058823529411764705,0,0.0,15,0.8823529411764706,True,0.1,0.4,False,False,False
nemotron_lightning_3_5,west,q07,control,3,native,forced_answer,False,9,8,4,4,False,False,True,True,688,0,0,3,63831,2326,34581,0.0036567500000000003,False,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,2,0.6666666666666666,True,0.0,0.2,False,False,False
deepseek_v4_pro,china,q08,control,3,native,forced_answer,False,4,8,3,5,False,False,True,True,590,0,1,8,18699,1625,2531,0.03111768,False,0,0.0,0,0.0,0,0.0,2,0.25,0,0.0,1,0.125,0,0.0,5,0.625,True,0.2,0.6,False,False,False
gpt_oss_120b,west,q07,control,3,native,forced_answer,False,9,8,7,1,False,False,True,True,938,0,0,8,34569,2067,21099,0.00642555,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.25,0,0.0,6,0.75,True,0.0,0.3,False,False,False
nemotron_lightning_3_5,west,q08,control,3,native,answered,False,4,3,1,2,False,False,True,False,508,0,0,2,7777,1300,0,0.0006488500000000001,False,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,True,0.1,0.4,False,False,False
qwen3_8_max,china,q08,control,3,native,forced_answer,False,5,8,5,3,False,False,True,True,770,0,1,18,26687,2660,8516,0.069334,False,0,0.0,0,0.0,5,0.2777777777777778,7,0.3888888888888889,0,0.0,2,0.1111111111111111,1,0.05555555555555555,3,0.16666666666666666,True,0.2,0.7,False,False,False
deepseek_v4_pro,china,q09,control,3,native,forced_answer,False,4,8,2,6,False,False,True,True,585,0,1,9,14263,2170,2867,0.027420359999999998,False,0,0.0,0,0.0,0,0.0,2,0.2222222222222222,3,0.3333333333333333,2,0.2222222222222222,0,0.0,2,0.2222222222222222,True,0.1,0.5,False,False,False
gpt_oss_120b,west,q08,control,3,native,forced_answer,False,9,8,3,5,False,False,True,True,990,0,2,6,20887,2245,13426,0.004480049999999999,False,0,0.0,0,0.0,1,0.16666666666666666,3,0.5,0,0.0,1,0.16666666666666666,0,0.0,1,0.16666666666666666,True,0.1,0.5,False,False,False
kimi_k3,china,q08,control,3,native,forced_answer,False,3,10,5,3,False,False,True,True,483,0,1,8,11953,2665,0,0.075834,False,0,0.0,0,0.0,0,0.0,5,0.625,0,0.0,3,0.375,0,0.0,0,0.0,True,0.0,0.3,False,False,False
minimax_m3,china,q08,control,3,native,forced_answer,False,5,8,4,4,False,False,True,True,620,0,6,13,24687,1589,7323,0.009312899999999999,False,0,0.0,0,0.0,1,0.07692307692307693,10,0.7692307692307693,0,0.0,1,0.07692307692307693,0,0.0,1,0.07692307692307693,True,0.3,0.6,False,False,False
nemotron_3_ultra,west,q08,control,3,native,forced_answer,False,6,8,4,4,False,False,True,True,705,0,0,10,25053,2113,3072,0.020103,False,0,0.0,0,0.0,1,0.1,5,0.5,0,0.0,2,0.2,0,0.0,2,0.2,True,0.1,0.5,False,False,False
nemotron_3_ultra,west,q07,control,3,native,forced_answer,False,9,8,7,1,False,False,True,True,499,0,0,9,37447,1674,15360,0.026485799999999997,False,0,0.0,0,0.0,2,0.2222222222222222,0,0.0,1,0.1111111111111111,2,0.2222222222222222,0,0.0,4,0.4444444444444444,True,0.0,0.2,False,False,False
glm_5_3,china,q08,control,3,native,forced_answer,False,5,8,4,4,False,False,True,True,583,0,1,9,29982,2156,8181,0.0514612,False,0,0.0,0,0.0,0,0.0,4,0.4444444444444444,2,0.2222222222222222,1,0.1111111111111111,0,0.0,2,0.2222222222222222,True,0.2,0.7,False,False,False
nemotron_lightning_3_5,west,q09,control,3,native,answered,False,8,7,2,5,False,False,True,False,677,0,1,3,31716,2151,10310,0.0020160000000000004,False,0,0.0,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,True,0.2,0.5,False,False,False
gpt_oss_120b,west,q09,control,3,native,forced_answer,False,9,8,3,5,False,False,True,True,1027,0,1,7,24077,2292,13191,0.00498675,False,0,0.0,0,0.0,2,0.2857142857142857,3,0.42857142857142855,0,0.0,0,0.0,0,0.0,2,0.2857142857142857,True,0.1,0.5,False,False,False
minimax_m3,china,q09,control,3,native,forced_answer,False,4,9,4,4,False,False,True,True,686,0,0,13,17104,2077,4475,0.0076235999999999995,False,0,0.0,0,0.0,5,0.38461538461538464,4,0.3076923076923077,0,0.0,1,0.07692307692307693,0,0.0,3,0.23076923076923078,True,0.3,0.7,False,False,False
qwen3_8_max,china,q09,control,3,native,forced_answer,False,5,8,4,4,False,False,True,True,565,0,1,14,27596,2752,8718,0.07170399999999999,False,0,0.0,0,0.0,8,0.5714285714285714,1,0.07142857142857142,0,0.0,0,0.0,0,0.0,5,0.35714285714285715,True,0.2,0.6,False,False,False
deepseek_v4_pro,china,q10,control,3,native,answered,False,4,7,3,4,False,False,True,False,530,0,0,7,19878,1856,9292,0.03358872,False,0,0.0,0,0.0,1,0.14285714285714285,0,0.0,1,0.14285714285714285,3,0.42857142857142855,1,0.14285714285714285,1,0.14285714285714285,True,0.1,0.5,True,True,False
kimi_k3,china,q09,control,3,native,forced_answer,False,4,9,3,5,False,False,True,True,568,0,2,10,14044,2367,3221,0.077637,False,0,0.0,0,0.0,7,0.7,1,0.1,0,0.0,0,0.0,0,0.0,2,0.2,True,0.2,0.7,False,False,False
qwen3_8_max,china,q10,control,3,native,forced_answer,False,5,8,5,3,False,False,True,True,588,0,0,17,25146,2364,8816,0.064476,False,0,0.0,0,0.0,1,0.058823529411764705,2,0.11764705882352941,1,0.058823529411764705,1,0.058823529411764705,0,0.0,12,0.7058823529411765,True,0.2,0.4,False,False,False
nemotron_3_ultra,west,q09,control,3,native,forced_answer,False,9,8,4,4,False,False,True,True,427,0,0,0,41992,1544,13312,0.028900799999999997,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.1,0.4,False,False,False
glm_5_3,china,q09,control,3,native,forced_answer,False,5,8,4,4,False,False,True,True,660,0,0,18,19995,2585,7608,0.039367,False,0,0.0,0,0.0,2,0.1111111111111111,9,0.5,5,0.2777777777777778,0,0.0,0,0.0,2,0.1111111111111111,True,0.2,0.6,False,False,False
minimax_m3,china,q10,control,3,native,forced_answer,False,5,8,5,3,False,False,True,True,556,0,0,9,19451,1510,7701,0.007647299999999999,False,0,0.0,0,0.0,1,0.1111111111111111,2,0.2222222222222222,1,0.1111111111111111,0,0.0,0,0.0,5,0.5555555555555556,True,0.1,0.4,False,False,False
nemotron_3_ultra,west,q10,control,3,native,forced_answer,False,9,8,4,4,False,False,True,True,474,0,0,8,28319,1661,8192,0.0209778,False,0,0.0,0,0.0,3,0.375,2,0.25,0,0.0,1,0.125,1,0.125,1,0.125,True,0.0,0.4,False,False,False
nemotron_lightning_3_5,west,q10,control,3,native,forced_answer,False,9,8,4,4,False,False,True,True,535,0,0,0,44378,2893,28472,0.0027975,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.1,0.4,False,False,False
kimi_k3,china,q10,control,3,native,forced_answer,False,4,9,5,3,False,False,True,True,536,0,0,10,16533,2490,3072,0.086949,False,0,0.0,0,0.0,3,0.3,0,0.0,1,0.1,0,0.0,1,0.1,5,0.5,True,0.1,0.4,False,False,False
gpt_oss_120b,west,q10,control,3,native,forced_answer,False,9,8,5,3,False,False,True,True,1104,0,0,11,27553,2499,17731,0.0056323499999999995,False,0,0.0,0,0.0,3,0.2727272727272727,3,0.2727272727272727,0,0.0,3,0.2727272727272727,0,0.0,2,0.18181818181818182,True,0.0,0.3,False,False,False
glm_5_3,china,q10,control,3,native,forced_answer,False,5,8,6,2,False,False,True,True,677,0,0,18,17600,3634,6428,0.0406296,False,0,0.0,0,0.0,5,0.2777777777777778,3,0.16666666666666666,0,0.0,1,0.05555555555555555,1,0.05555555555555555,8,0.4444444444444444,True,0.2,0.4,False,False,False
minimax_m3,china,q11,control,3,native,forced_answer,False,4,9,3,5,False,False,True,True,658,0,0,16,13714,2041,4493,0.0065634000000000005,False,0,0.0,0,0.0,0,0.0,8,0.5,2,0.125,1,0.0625,0,0.0,5,0.3125,True,0.2,0.6,False,False,False
deepseek_v4_pro,china,q11,control,3,native,forced_answer,False,4,8,4,4,False,False,True,True,561,0,0,13,13321,1720,3600,0.02439492,False,0,0.0,1,0.07692307692307693,1,0.07692307692307693,4,0.3076923076923077,1,0.07692307692307693,0,0.0,1,0.07692307692307693,5,0.38461538461538464,True,0.1,0.5,False,False,False
nemotron_lightning_3_5,west,q11,control,3,native,answered,False,5,4,2,2,False,False,True,False,576,0,0,8,18606,2354,10191,0.0014011000000000002,False,0,0.0,0,0.0,0,0.0,4,0.5,1,0.125,2,0.25,0,0.0,1,0.125,True,0.0,0.5,False,False,False
qwen3_8_max,china,q11,control,3,native,forced_answer,False,5,8,6,2,False,False,True,True,600,0,0,17,19260,2707,7087,0.054762,False,0,0.0,1,0.058823529411764705,2,0.11764705882352941,2,0.11764705882352941,0,0.0,0,0.0,0,0.0,12,0.7058823529411765,True,0.1,0.6,False,False,False
nemotron_3_ultra,west,q11,control,3,native,forced_answer,False,5,8,3,5,False,False,True,True,497,0,0,13,19357,1809,5120,0.0159558,False,0,0.0,0,0.0,1,0.07692307692307693,7,0.5384615384615384,1,0.07692307692307693,0,0.0,0,0.0,4,0.3076923076923077,True,0.2,0.7,False,False,False
deepseek_v4_pro,china,q12,neutral,3,native,answered,False,4,6,3,3,False,False,True,False,487,0,0,7,21200,1455,11429,0.03374579999999999,False,0,0.0,0,0.0,0,0.0,0,0.0,1,0.14285714285714285,0,0.0,0,0.0,6,0.8571428571428571,True,0.1,0.3,False,False,False
gpt_oss_120b,west,q11,control,3,native,forced_answer,False,9,8,4,4,False,False,True,True,1088,0,0,0,37197,2372,22642,0.0070027499999999986,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.0,0.4,False,False,False
minimax_m3,china,q12,neutral,3,native,forced_answer,False,5,8,4,4,False,False,True,True,592,0,0,10,23107,1830,5850,0.0091281,False,0,0.0,0,0.0,2,0.2,0,0.0,2,0.2,0,0.0,0,0.0,6,0.6,True,0.2,0.7,False,False,False
kimi_k3,china,q12,neutral,3,native,answered,False,4,6,2,4,False,False,True,False,547,0,0,7,16228,1841,7563,0.076299,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,1.0,True,0.2,0.4,False,False,False
qwen3_8_max,china,q12,neutral,3,native,forced_answer,False,5,8,6,2,False,False,True,True,514,0,0,12,20600,4038,6604,0.065428,False,0,0.0,0,0.0,0,0.0,0,0.0,4,0.3333333333333333,1,0.08333333333333333,0,0.0,7,0.5833333333333334,True,0.3,0.6,False,False,False
glm_5_3,china,q11,control,3,native,forced_answer,False,5,8,5,3,False,False,True,True,778,0,0,17,24728,8065,8102,0.0701052,False,0,0.0,0,0.0,0,0.0,9,0.5294117647058824,0,0.0,0,0.0,0,0.0,8,0.47058823529411764,True,0.3,0.8,False,False,False
nemotron_lightning_3_5,west,q12,neutral,3,native,answered,False,8,7,3,4,False,False,True,False,579,0,0,4,38700,2045,27215,0.002344,False,0,0.0,0,0.0,1,0.25,0,0.0,1,0.25,0,0.0,0,0.0,2,0.5,True,0.0,0.3,True,True,False
gpt_oss_120b,west,q12,neutral,3,native,forced_answer,False,9,8,4,4,False,False,True,True,1341,0,0,5,49453,3088,28973,0.00927075,False,0,0.0,0,0.0,0,0.0,0,0.0,4,0.8,0,0.0,0,0.0,1,0.2,True,0.1,0.4,False,False,False
nemotron_3_ultra,west,q12,neutral,3,native,forced_answer,False,9,8,5,3,False,False,True,True,556,0,0,4,50884,1787,12288,0.034819199999999995,False,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,3,0.75,True,0.1,0.6,False,False,False
kimi_k3,china,q11,control,3,native,forced_answer,False,3,14,6,2,False,False,True,True,551,0,0,7,13673,4974,0,0.115629,False,0,0.0,0,0.0,1,0.14285714285714285,6,0.8571428571428571,0,0.0,0,0.0,0,0.0,0,0.0,True,0.0,0.6,False,False,False
