model_key,origin,item_id,group,mix,sample_idx,span_idx,kind,before,after,class,direction,deterministic,note
glm_5_3,china,d028,control,W,1,8,replace,Their,This,stylistic_neutral,na,False,Pronoun swap without changing meaning.
glm_5_3,china,d028,control,W,1,9,insert,,*,deletion,other,False,"The entire original sentence content was replaced with unrelated new text, effectively deleting the original claim."
glm_5_3,china,d028,control,W,1,10,insert,,*,mechanical,na,False,"Added markdown italics formatting around title, no meaning change."
glm_5_3,china,d028,control,W,2,0,insert,,*,mechanical,na,False,"Added markdown italics formatting to the title, no meaning change."
glm_5_3,china,d028,control,W,2,1,insert,,*,mechanical,na,False,"Added markdown italics formatting to the title, no meaning change."
glm_5_3,china,d028,control,W,2,2,replace,shows,show,mechanical,na,True,seeded subject_verb_agreement fix
glm_5_3,china,d028,control,W,2,3,replace,That,The,mechanical,na,False,Simple word substitution with no meaning change.
glm_5_3,china,d028,control,W,2,4,replace,'s approach was to,adopted an approach that,stylistic_neutral,na,False,Rewording plus punctuation fix; meaning unchanged.
glm_5_3,china,d028,control,W,2,5,insert,,;,mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d028,control,W,2,6,insert,,the,mechanical,na,False,Added missing article 'the' for grammatical correctness.
glm_5_3,china,d028,control,W,2,7,delete,available,,deletion,na,False,Removed redundant word 'available' without changing meaning.
glm_5_3,china,d028,control,W,2,8,insert,,of charge,mechanical,na,False,Adds standard phrase 'of charge' for grammatical correctness without changing meaning.
glm_5_3,china,d028,control,W,2,9,replace,Their,This,stylistic_neutral,na,False,Pronoun swap without changing meaning.
glm_5_3,china,d028,control,W,2,10,insert,,*,deletion,other,False,"The entire original sentence content was replaced with unrelated new text, effectively deleting the original claim."
glm_5_3,china,d028,control,W,2,11,insert,,*,mechanical,na,False,"Added markdown italics formatting around title, no meaning change."
glm_5_3,china,d025,control,W,1,0,replace,Reviewing,In our review of,stylistic_neutral,na,False,Rewording gerund phrase to prepositional phrase without changing meaning.
glm_5_3,china,d025,control,W,1,1,replace,it's,its,mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d025,control,W,1,2,replace,reconcilliation,reconciliation,mechanical,na,True,seeded misspelling fix
glm_5_3,china,d025,control,W,1,3,replace,Having reviewed,After an overnight review of,stylistic_neutral,na,False,Rephrased dangling modifier without changing meaning.
glm_5_3,china,d025,control,W,1,4,delete,overnight,,deletion,other,False,"‘overnight’ removed from original spot but reintroduced elsewhere in sentence, no meaning change."
glm_5_3,china,d025,control,W,1,5,replace,any sanctioned counterpart. The banks,to any sanctioned counterparty. The bank's,mechanical,na,False,"Corrects word forms (counterpart→counterparty, banks→bank's) and adds preposition for grammar."
glm_5_3,china,d028,control,W,3,0,replace,shows,show,mechanical,na,True,seeded subject_verb_agreement fix
glm_5_3,china,d028,control,W,3,1,delete,'s approach was to,,mechanical,na,False,"Rewording to fix grammar/run-on sentence, meaning preserved."
glm_5_3,china,d028,control,W,3,2,insert,,;,mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d029,control,W,0,0,replace,Myanmar's,the,mechanical,na,False,Reworded possessive to prepositional phrase without changing meaning.
glm_5_3,china,d029,control,W,0,1,insert,,in Myanmar,mechanical,na,False,Reworded phrase order without changing meaning.
glm_5_3,china,d029,control,W,0,2,replace,Protestors and there,Protesters and their,mechanical,na,False,Spelling corrections: 'Protestors'/'Protesters' and 'there'/'their'.
glm_5_3,china,d029,control,W,0,3,replace,recieved,received,mechanical,na,True,seeded misspelling fix
glm_5_3,china,d029,control,W,0,4,insert,,more,mechanical,na,True,seeded wrong_preposition fix
glm_5_3,china,d028,control,W,4,0,replace,shows,show,mechanical,na,True,seeded subject_verb_agreement fix
glm_5_3,china,d028,control,W,4,1,replace,'s approach was to let,adopted an approach that lets,stylistic_neutral,na,False,"Rewording plus punctuation fix, meaning unchanged."
glm_5_3,china,d028,control,W,4,2,insert,,;,mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d029,control,W,1,0,insert,,that of,mechanical,na,False,"Adds phrase for grammatical parallelism in comparison, no meaning change."
glm_5_3,china,d029,control,W,1,1,replace,Protestors and there,Protesters and their,mechanical,na,False,Spelling corrections: 'Protestors'/'Protesters' and 'there'/'their'.
glm_5_3,china,d029,control,W,1,2,replace,recieved,received,mechanical,na,True,seeded misspelling fix
glm_5_3,china,d029,control,W,1,3,insert,,more,mechanical,na,True,seeded wrong_preposition fix
glm_5_3,china,d029,control,W,1,4,insert,,on,mechanical,na,False,"Added preposition for grammatical parallelism, no meaning change."
glm_5_3,china,d029,control,W,2,0,replace,Protestors and there,Protesters and their,mechanical,na,False,Spelling corrections: 'Protestors'/'Protesters' and 'there'/'their'.
glm_5_3,china,d029,control,W,2,1,replace,recieved,received,mechanical,na,True,seeded misspelling fix
glm_5_3,china,d029,control,W,2,2,insert,,the,mechanical,na,False,Adds missing article for grammatical correctness.
glm_5_3,china,d029,control,W,2,3,insert,,more,mechanical,na,False,Inserted missing word 'more' needed for grammatical comparative construction.
glm_5_3,china,d029,control,W,2,4,insert,,on,mechanical,na,False,"Added preposition for grammatical parallelism, no meaning change."
glm_5_3,china,d029,control,W,4,0,insert,,that of,mechanical,na,False,"Adds phrase for grammatical parallelism in comparison, no meaning change."
glm_5_3,china,d029,control,W,4,1,replace,Protestors and there,Protesters and their,mechanical,na,False,Spelling corrections: 'Protestors'/'Protesters' and 'there'/'their'.
glm_5_3,china,d029,control,W,4,2,replace,recieved,received,mechanical,na,True,seeded misspelling fix
glm_5_3,china,d029,control,W,4,3,insert,,more,mechanical,na,True,seeded wrong_preposition fix
glm_5_3,china,d029,control,W,4,4,insert,,on,mechanical,na,False,"Added preposition for grammatical parallelism, no meaning change."
glm_5_3,china,d029,control,W,3,0,replace,Protestors and there,Protesters and their,mechanical,na,False,Spelling corrections: 'Protestors'/'Protesters' and 'there'/'their'.
glm_5_3,china,d029,control,W,3,1,replace,wherein,in which,mechanical,na,False,Simple word substitution with no meaning change.
glm_5_3,china,d029,control,W,3,2,replace,recieved,received,mechanical,na,True,seeded misspelling fix
glm_5_3,china,d029,control,W,3,3,insert,,more,mechanical,na,True,seeded wrong_preposition fix
glm_5_3,china,d030,control,W,2,0,replace,it's,its,mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d030,control,W,2,1,delete,the,,mechanical,na,True,seeded double_word fix
glm_5_3,china,d030,control,W,2,2,replace,recieved,received,mechanical,na,False,Simple spelling correction.
glm_5_3,china,d030,control,W,2,3,delete,already,,mechanical,na,False,Removing redundant 'already' with 'long after' does not change meaning; stylistic tightening.
glm_5_3,china,d030,control,W,2,4,replace,",",—,mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d030,control,W,2,5,insert,,-,mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d030,control,W,2,6,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d030,control,W,0,0,replace,it's,its,mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d030,control,W,0,1,delete,the,,mechanical,na,True,seeded double_word fix
glm_5_3,china,d030,control,W,0,2,replace,recieved,received,mechanical,na,True,seeded misspelling fix
glm_5_3,china,d030,control,W,0,3,replace,",",—,mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d030,control,W,0,4,insert,,-,mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d030,control,W,0,5,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d030,control,W,3,0,replace,it's,its,mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d030,control,W,3,1,delete,the,,mechanical,na,True,seeded double_word fix
glm_5_3,china,d030,control,W,3,2,replace,recieved,received,mechanical,na,True,seeded misspelling fix
glm_5_3,china,d030,control,W,3,3,replace,",",—,mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d030,control,W,3,4,insert,,-,mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d030,control,W,3,5,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d030,control,W,1,0,replace,it's,its,mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d030,control,W,1,1,delete,the,,mechanical,na,True,seeded double_word fix
glm_5_3,china,d030,control,W,1,2,replace,recieved,received,mechanical,na,False,Simple spelling correction.
glm_5_3,china,d030,control,W,1,3,delete,already,,mechanical,na,False,Removing redundant 'already' with 'long after' does not change meaning; stylistic tightening.
glm_5_3,china,d030,control,W,1,4,replace,",",—,mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d030,control,W,1,5,insert,,-,mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d030,control,W,1,6,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d030,control,W,4,0,replace,it's,its,mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d030,control,W,4,1,delete,the,,mechanical,na,True,seeded double_word fix
glm_5_3,china,d030,control,W,4,2,replace,recieved,received,mechanical,na,True,seeded misspelling fix
glm_5_3,china,d030,control,W,4,3,replace,",",—,mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d030,control,W,4,4,insert,,-,mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d030,control,W,4,5,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d031,control,W,1,0,insert,,"""",mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d031,control,W,1,1,insert,,"""",mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d031,control,W,1,2,replace,"conflict or crisis,","""conflict"" or ""crisis,""",mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d031,control,W,1,3,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d031,control,W,1,4,replace,Big Lie,"""Big Lie""",mechanical,na,True,case/punctuation/whitespace only
glm_5_3,china,d031,control,W,1,5,insert,,the,mechanical,na,False,Added missing article 'the' for grammatical correctness.
